transaction_id,timestamp,merchant,user_id,location,category,amount,is_fraud
TXN00007869,2025-09-19 14:25:34.675995,bestbuy,USER0947,online,retail,79.05,0
TXN00004993,2025-09-19 14:27:16.675995,exxon,USER0664,philadelphia,gas,65.37,0
TXN00002610,2025-09-19 14:57:55.675995,home depot,USER0953,new york,retail,72.37,0
TXN00003985,2025-09-19 15:02:00.675995,shell,USER0292,dallas,gas,2.72,0
TXN00008278,2025-09-19 15:10:30.675995,booking.com,USER0142,san antonio,travel,11.74,0
TXN00009449,2025-09-19 15:29:23.675995,shell,USER0728,houston,gas,80.49,0
TXN00003137,2025-09-19 15:32:41.675995,starbucks,USER0520,international,restaurant,9.72,0
TXN00002185,2025-09-19 15:58:28.675995,bestbuy,USER0806,chicago,retail,208.54,0
TXN00004325,2025-09-19 16:26:55.675995,target,USER0335,philadelphia,retail,114.84,0
TXN00001325,2025-09-19 16:27:48.675995,home depot,USER0380,san diego,retail,3.09,0
TXN00006101,2025-09-19 16:28:32.675995,target,USER0878,chicago,retail,43.67,0
TXN00000211,2025-09-19 16:43:44.675995,walmart,USER0988,new york,retail,129.37,0
TXN00008821,2025-09-19 16:52:47.675995,walgreens,USER0717,san antonio,healthcare,165.88,0
TXN00009073,2025-09-19 16:53:45.675995,uber,USER0781,san diego,transportation,197.98,0
TXN00004051,2025-09-19 17:12:38.675995,exxon,USER0939,houston,gas,41.16,0
TXN00004895,2025-09-19 17:48:27.675995,starbucks,USER0342,san antonio,restaurant,32.73,0
TXN00007206,2025-09-19 17:58:49.675995,booking.com,USER0039,chicago,travel,46.41,0
TXN00008845,2025-09-19 18:16:46.675995,whole foods,USER0454,los angeles,grocery,13.6,0
TXN00002338,2025-09-19 18:32:57.675995,bestbuy,USER0331,austin,retail,33.4,0
TXN00009850,2025-09-19 19:23:30.675995,exxon,USER0130,houston,gas,15.38,0
TXN00001737,2025-09-19 19:32:43.675995,spotify,USER0972,online,entertainment,9.19,0
TXN00003228,2025-09-19 19:36:11.675995,home depot,USER0075,new york,retail,84.37,0
TXN00008667,2025-09-19 19:36:41.675995,airbnb,USER0627,dallas,travel,14.53,0
TXN00007299,2025-09-19 19:38:37.675995,netflix,USER0141,houston,entertainment,127.2,0
TXN00002550,2025-09-19 20:02:24.675995,starbucks,USER0608,los angeles,restaurant,4.94,0
TXN00005045,2025-09-19 20:07:08.675995,walmart,USER0148,online,retail,119.74,0
TXN00005702,2025-09-19 20:15:36.675995,booking.com,USER0385,san jose,travel,35.52,0
TXN00007211,2025-09-19 20:24:48.675995,marriott,USER0404,new york,travel,21.05,0
TXN00003932,2025-09-19 20:31:37.675995,marriott,USER0359,san antonio,travel,96.06,0
TXN00001532,2025-09-19 20:42:07.675995,exxon,USER0783,los angeles,gas,48.8,0
TXN00008964,2025-09-19 20:46:48.675995,mcdonalds,USER0827,philadelphia,restaurant,73.74,0
TXN00005332,2025-09-19 20:56:24.675995,costco,USER0103,houston,grocery,45.03,0
TXN00008635,2025-09-19 20:57:34.675995,spotify,USER0110,philadelphia,entertainment,8.16,0
TXN00007795,2025-09-19 21:07:51.675995,spotify,USER0588,dallas,entertainment,138.7,0
TXN00003476,2025-09-19 21:14:11.675995,netflix,USER0186,austin,entertainment,107.06,0
TXN00002960,2025-09-19 21:21:33.675995,trader joes,USER0817,new york,grocery,12.31,0
TXN00006999,2025-09-19 21:58:26.675995,lyft,USER0510,phoenix,transportation,53.44,0
TXN00000422,2025-09-19 22:00:18.675995,walmart,USER0499,online,retail,24.56,0
TXN00002929,2025-09-19 22:02:11.675995,safeway,USER0678,san antonio,grocery,108.04,0
TXN00002505,2025-09-19 22:08:11.675995,netflix,USER0207,san diego,entertainment,12.3,0
TXN00007660,2025-09-19 22:44:52.675995,uber,USER0341,los angeles,transportation,171.87,0
TXN00007423,2025-09-19 23:07:15.675995,walmart,USER0396,san jose,retail,113.87,0
TXN00006186,2025-09-19 23:08:16.675995,whole foods,USER0868,chicago,grocery,54.61,0
TXN00002729,2025-09-19 23:30:58.675995,mcdonalds,USER0577,international,restaurant,63.05,1
TXN00001625,2025-09-19 23:55:39.675995,home depot,USER0924,online,retail,429.44,1
TXN00001935,2025-09-20 00:18:29.675995,delta airlines,USER0148,phoenix,travel,5.45,0
TXN00006689,2025-09-20 00:26:08.675995,apple store,USER0051,new york,retail,14.38,0
TXN00003680,2025-09-20 00:26:28.675995,expedia,USER0173,new york,travel,8.64,0
TXN00006811,2025-09-20 00:37:43.675995,trader joes,USER0413,international,grocery,16.28,1
TXN00006642,2025-09-20 00:56:26.675995,costco,USER0479,new york,grocery,11.89,0
TXN00006611,2025-09-20 01:08:39.675995,safeway,USER0270,san diego,grocery,105.11,0
TXN00003408,2025-09-20 01:10:46.675995,costco,USER0898,dallas,grocery,25.36,0
TXN00003113,2025-09-20 01:16:45.675995,apple store,USER0920,phoenix,retail,7.76,0
TXN00007407,2025-09-20 01:31:18.675995,airbnb,USER0649,jacksonville,travel,76.66,0
TXN00006758,2025-09-20 01:48:50.675995,trader joes,USER0349,international,grocery,1331.25,1
TXN00002349,2025-09-20 01:57:47.675995,bestbuy,USER0323,san diego,retail,20.69,0
TXN00006225,2025-09-20 02:09:37.675995,airbnb,USER0140,phoenix,travel,22.35,0
TXN00008490,2025-09-20 02:17:53.675995,whole foods,USER0023,international,grocery,151.41,0
TXN00008647,2025-09-20 02:23:00.675995,apple store,USER0187,new york,retail,25.41,0
TXN00000828,2025-09-20 02:29:50.675995,netflix,USER0584,chicago,entertainment,20.0,0
TXN00005887,2025-09-20 03:18:31.675995,mcdonalds,USER0532,san diego,restaurant,12.17,0
TXN00006855,2025-09-20 03:20:28.675995,safeway,USER0704,chicago,grocery,252.71,0
TXN00000022,2025-09-20 03:50:31.675995,airbnb,USER0030,san jose,travel,35.91,0
TXN00000525,2025-09-20 03:58:02.675995,uber,USER0451,online,transportation,3.8,0
TXN00005137,2025-09-20 04:00:39.675995,netflix,USER0241,international,entertainment,79.42,0
TXN00004494,2025-09-20 04:02:05.675995,mcdonalds,USER0292,online,restaurant,92.58,0
TXN00003072,2025-09-20 04:02:59.675995,safeway,USER0670,phoenix,grocery,42.22,0
TXN00003531,2025-09-20 04:08:56.675995,spotify,USER0176,online,entertainment,307.74,0
TXN00001980,2025-09-20 04:17:53.675995,delta airlines,USER0067,phoenix,travel,10.32,0
TXN00006474,2025-09-20 04:20:12.675995,shell,USER0816,dallas,gas,3.69,0
TXN00009944,2025-09-20 04:24:11.675995,lyft,USER0002,phoenix,transportation,26.27,0
TXN00003907,2025-09-20 04:43:19.675995,target,USER0450,jacksonville,retail,6.12,0
TXN00000478,2025-09-20 05:04:32.675995,mcdonalds,USER0273,chicago,restaurant,1332.29,0
TXN00008354,2025-09-20 05:14:45.675995,costco,USER0509,los angeles,grocery,460.42,0
TXN00001042,2025-09-20 05:15:10.675995,walgreens,USER0685,online,healthcare,120.83,0
TXN00009444,2025-09-20 05:19:55.675995,amazon,USER0613,san jose,retail,185.12,0
TXN00007656,2025-09-20 05:53:56.675995,safeway,USER0254,new york,grocery,205.19,0
TXN00004891,2025-09-20 06:46:01.675995,shell,USER0900,international,gas,7.67,0
TXN00004267,2025-09-20 06:46:18.675995,airbnb,USER0401,san antonio,travel,3.02,0
TXN00009332,2025-09-20 06:57:04.675995,apple store,USER0650,philadelphia,retail,16.62,0
TXN00005859,2025-09-20 07:11:50.675995,walgreens,USER0685,san diego,healthcare,15.52,0
TXN00006489,2025-09-20 07:30:35.675995,apple store,USER0771,international,retail,161.61,0
TXN00002320,2025-09-20 07:49:57.675995,apple store,USER0161,austin,retail,56.11,0
TXN00000704,2025-09-20 07:57:35.675995,airbnb,USER0230,houston,travel,5.11,0
TXN00007174,2025-09-20 08:05:24.675995,lyft,USER0230,chicago,transportation,172.35,0
TXN00006047,2025-09-20 08:24:29.675995,uber,USER0908,dallas,transportation,208.4,0
TXN00003164,2025-09-20 08:24:30.675995,trader joes,USER0597,chicago,grocery,8.29,0
TXN00002637,2025-09-20 08:26:17.675995,target,USER0036,philadelphia,retail,102.47,0
TXN00002303,2025-09-20 08:27:34.675995,netflix,USER0304,san jose,entertainment,44.71,0
TXN00002054,2025-09-20 08:38:08.675995,starbucks,USER0464,san antonio,restaurant,6.59,0
TXN00002639,2025-09-20 09:07:30.675995,uber,USER0123,jacksonville,transportation,53.38,0
TXN00000222,2025-09-20 09:13:08.675995,home depot,USER0730,philadelphia,retail,75.45,0
TXN00000214,2025-09-20 09:15:46.675995,target,USER0097,san antonio,retail,22.68,0
TXN00002445,2025-09-20 09:16:53.675995,booking.com,USER0157,houston,travel,45.43,0
TXN00001480,2025-09-20 09:23:36.675995,whole foods,USER0044,philadelphia,grocery,78.8,0
TXN00000428,2025-09-20 09:36:18.675995,costco,USER0091,international,grocery,117.93,0
TXN00009636,2025-09-20 09:53:14.675995,apple store,USER0093,international,retail,30.22,0
TXN00001467,2025-09-20 10:33:57.675995,apple store,USER0987,philadelphia,retail,53.18,0
TXN00006624,2025-09-20 10:46:49.675995,safeway,USER0465,san antonio,grocery,15.1,0
TXN00006528,2025-09-20 10:47:30.675995,bestbuy,USER0627,san diego,retail,33.9,0
TXN00007547,2025-09-20 10:48:18.675995,walmart,USER0795,dallas,retail,10.21,0
TXN00002426,2025-09-20 11:08:34.675995,delta airlines,USER0233,dallas,travel,65.79,0
TXN00008809,2025-09-20 11:15:49.675995,spotify,USER0482,phoenix,entertainment,83.16,0
TXN00006913,2025-09-20 11:43:07.675995,booking.com,USER0444,philadelphia,travel,133.76,0
TXN00002875,2025-09-20 11:45:56.675995,shell,USER0660,phoenix,gas,11.12,0
TXN00005009,2025-09-20 11:55:36.675995,marriott,USER0595,new york,travel,27.94,0
TXN00001452,2025-09-20 12:02:11.675995,target,USER0466,chicago,retail,44.21,0
TXN00003135,2025-09-20 12:37:13.675995,mcdonalds,USER0487,los angeles,restaurant,56.35,0
TXN00000646,2025-09-20 13:16:48.675995,shell,USER0519,san jose,gas,1.3,0
TXN00009832,2025-09-20 13:18:06.675995,walgreens,USER0567,los angeles,healthcare,19.17,0
TXN00004842,2025-09-20 13:33:09.675995,airbnb,USER0372,houston,travel,75.39,0
TXN00000166,2025-09-20 13:33:40.675995,cvs,USER0891,san antonio,healthcare,88.81,0
TXN00003166,2025-09-20 13:59:55.675995,walmart,USER0119,chicago,retail,20.74,0
TXN00002247,2025-09-20 14:33:11.675995,uber,USER0869,san diego,transportation,6.71,0
TXN00003549,2025-09-20 15:32:22.675995,bestbuy,USER0498,austin,retail,31.72,0
TXN00007207,2025-09-20 15:37:30.675995,marriott,USER0089,houston,travel,197.85,0
TXN00009753,2025-09-20 15:39:09.675995,walgreens,USER0006,los angeles,healthcare,49.6,0
TXN00007928,2025-09-20 15:42:03.675995,amazon,USER0467,san antonio,retail,48.25,0
TXN00002243,2025-09-20 15:47:28.675995,whole foods,USER0283,philadelphia,grocery,5.07,0
TXN00007605,2025-09-20 15:56:29.675995,cvs,USER0979,jacksonville,healthcare,13.77,0
TXN00004309,2025-09-20 16:14:26.675995,apple store,USER0975,san jose,retail,18.96,0
TXN00004990,2025-09-20 16:29:12.675995,cvs,USER0724,san diego,healthcare,2.67,0
TXN00007386,2025-09-20 16:32:26.675995,walmart,USER0243,philadelphia,retail,22.66,0
TXN00004527,2025-09-20 16:32:35.675995,costco,USER0235,new york,grocery,82.82,0
TXN00004458,2025-09-20 16:35:13.675995,amazon,USER0207,phoenix,retail,5.15,0
TXN00007781,2025-09-20 17:18:23.675995,bestbuy,USER0042,los angeles,retail,111.97,0
TXN00000743,2025-09-20 17:24:02.675995,walgreens,USER0268,los angeles,healthcare,34.17,0
TXN00008550,2025-09-20 17:37:40.675995,shell,USER0096,san jose,gas,6.72,0
TXN00004911,2025-09-20 17:42:18.675995,mcdonalds,USER0829,international,restaurant,162.44,0
TXN00000669,2025-09-20 17:58:51.675995,expedia,USER0270,chicago,travel,122.71,0
TXN00005974,2025-09-20 18:11:32.675995,booking.com,USER0769,san jose,travel,56.62,0
TXN00006280,2025-09-20 18:21:28.675995,uber,USER0800,chicago,transportation,37.95,0
TXN00009120,2025-09-20 18:32:53.675995,starbucks,USER0603,international,restaurant,2.39,0
TXN00006324,2025-09-20 18:38:19.675995,expedia,USER0878,chicago,travel,18.36,0
TXN00006664,2025-09-20 20:00:42.675995,booking.com,USER0244,san antonio,travel,13.96,0
TXN00002146,2025-09-20 20:07:56.675995,airbnb,USER0634,new york,travel,4.85,0
TXN00004120,2025-09-20 20:21:09.675995,shell,USER0308,international,gas,15.97,0
TXN00007065,2025-09-20 20:36:47.675995,trader joes,USER0403,san diego,grocery,10.73,0
TXN00007344,2025-09-20 20:49:23.675995,shell,USER0816,san diego,gas,19.27,0
TXN00009905,2025-09-20 20:52:13.675995,shell,USER0530,online,gas,7.32,0
TXN00003820,2025-09-20 21:13:40.675995,whole foods,USER0044,san antonio,grocery,20.49,0
TXN00002780,2025-09-20 21:51:21.675995,spotify,USER0692,san antonio,entertainment,94.58,0
TXN00001931,2025-09-20 22:12:36.675995,delta airlines,USER0181,houston,travel,60.1,0
TXN00003555,2025-09-20 22:13:58.675995,target,USER0227,international,retail,31.86,0
TXN00005932,2025-09-20 22:18:39.675995,lyft,USER0145,international,transportation,37.47,0
TXN00007665,2025-09-20 22:19:24.675995,booking.com,USER0831,chicago,travel,71.54,0
TXN00002535,2025-09-20 22:28:38.675995,starbucks,USER0761,chicago,restaurant,23.24,0
TXN00005210,2025-09-20 22:43:35.675995,starbucks,USER0314,houston,restaurant,37.66,0
TXN00006922,2025-09-20 23:44:25.675995,cvs,USER0299,jacksonville,healthcare,55.64,0
TXN00009522,2025-09-21 00:07:37.675995,airbnb,USER0647,los angeles,travel,104.01,0
TXN00007221,2025-09-21 00:18:15.675995,walmart,USER0208,dallas,retail,2.16,0
TXN00000309,2025-09-21 00:20:58.675995,marriott,USER0330,dallas,travel,25.98,0
TXN00004371,2025-09-21 00:37:54.675995,starbucks,USER0672,international,restaurant,49.27,1
TXN00006911,2025-09-21 00:42:21.675995,delta airlines,USER0862,austin,travel,165.21,0
TXN00004601,2025-09-21 00:57:09.675995,home depot,USER0022,philadelphia,retail,102.0,0
TXN00007306,2025-09-21 01:14:49.675995,target,USER0795,chicago,retail,112.84,0
TXN00001398,2025-09-21 01:22:30.675995,delta airlines,USER0634,phoenix,travel,139.84,0
TXN00003063,2025-09-21 01:40:28.675995,whole foods,USER0204,phoenix,grocery,17.55,0
TXN00003032,2025-09-21 02:16:10.675995,mcdonalds,USER0579,phoenix,restaurant,57.07,0
TXN00005853,2025-09-21 02:56:39.675995,uber,USER0197,chicago,transportation,10.23,0
TXN00003439,2025-09-21 02:58:11.675995,spotify,USER0128,san jose,entertainment,47.05,0
TXN00002615,2025-09-21 03:11:28.675995,netflix,USER0747,dallas,entertainment,73.85,0
TXN00002698,2025-09-21 03:12:34.675995,walgreens,USER0014,houston,healthcare,69.86,0
TXN00000753,2025-09-21 03:22:08.675995,expedia,USER0922,los angeles,travel,117.26,0
TXN00003151,2025-09-21 03:29:39.675995,walgreens,USER0202,philadelphia,healthcare,21.26,0
TXN00004645,2025-09-21 03:44:43.675995,lyft,USER0968,austin,transportation,230.34,0
TXN00005052,2025-09-21 04:07:10.675995,safeway,USER0378,houston,grocery,49.9,0
TXN00007606,2025-09-21 04:12:42.675995,booking.com,USER0104,phoenix,travel,11.28,0
TXN00002525,2025-09-21 04:26:05.675995,expedia,USER0525,online,travel,59.1,0
TXN00009043,2025-09-21 04:56:28.675995,home depot,USER0789,online,retail,3.7,0
TXN00009466,2025-09-21 04:59:15.675995,lyft,USER0582,houston,transportation,185.0,0
TXN00007287,2025-09-21 05:30:44.675995,safeway,USER0133,new york,grocery,116.36,0
TXN00005848,2025-09-21 05:48:51.675995,marriott,USER0349,san jose,travel,10.96,0
TXN00007705,2025-09-21 05:49:15.675995,bestbuy,USER0917,los angeles,retail,23.11,0
TXN00008123,2025-09-21 06:04:03.675995,home depot,USER0864,houston,retail,32.56,0
TXN00001112,2025-09-21 06:06:27.675995,trader joes,USER0314,jacksonville,grocery,94.07,0
TXN00007354,2025-09-21 06:08:20.675995,walgreens,USER0132,houston,healthcare,159.72,0
TXN00007282,2025-09-21 06:11:26.675995,airbnb,USER0776,san jose,travel,350.83,0
TXN00005705,2025-09-21 06:33:02.675995,marriott,USER0566,san diego,travel,2.71,0
TXN00006907,2025-09-21 06:40:05.675995,apple store,USER0709,san antonio,retail,21.55,0
TXN00009877,2025-09-21 06:51:31.675995,walgreens,USER0217,san jose,healthcare,6.47,0
TXN00009064,2025-09-21 06:54:19.675995,exxon,USER0165,los angeles,gas,57.26,0
TXN00007874,2025-09-21 06:59:32.675995,cvs,USER0478,philadelphia,healthcare,981.48,0
TXN00004959,2025-09-21 07:29:43.675995,spotify,USER0795,austin,entertainment,60.56,0
TXN00006003,2025-09-21 07:39:37.675995,amazon,USER0031,online,retail,17.16,0
TXN00002916,2025-09-21 07:48:54.675995,amazon,USER0191,dallas,retail,26.82,0
TXN00000284,2025-09-21 08:19:04.675995,airbnb,USER0770,phoenix,travel,428.22,0
TXN00008532,2025-09-21 08:23:46.675995,spotify,USER0520,new york,entertainment,58.91,0
TXN00007628,2025-09-21 08:42:24.675995,cvs,USER0988,los angeles,healthcare,4.82,0
TXN00002826,2025-09-21 08:42:46.675995,home depot,USER0406,chicago,retail,147.86,0
TXN00004840,2025-09-21 08:43:18.675995,walmart,USER0873,houston,retail,12.58,0
TXN00007247,2025-09-21 09:02:20.675995,uber,USER0636,san antonio,transportation,33.72,0
TXN00000804,2025-09-21 09:12:28.675995,home depot,USER0606,san diego,retail,19.66,0
TXN00002935,2025-09-21 09:32:39.675995,home depot,USER0352,new york,retail,193.87,0
TXN00007599,2025-09-21 09:39:48.675995,marriott,USER0630,austin,travel,44.96,0
TXN00007805,2025-09-21 09:47:03.675995,booking.com,USER0216,chicago,travel,17.01,0
TXN00001408,2025-09-21 10:19:48.675995,spotify,USER0107,dallas,entertainment,22.48,0
TXN00003240,2025-09-21 10:53:54.675995,mcdonalds,USER0848,online,restaurant,33.62,0
TXN00009036,2025-09-21 10:56:37.675995,booking.com,USER0897,los angeles,travel,34.45,0
TXN00004311,2025-09-21 11:09:55.675995,safeway,USER0314,jacksonville,grocery,4.08,0
TXN00002944,2025-09-21 11:23:54.675995,safeway,USER0490,dallas,grocery,48.86,0
TXN00001357,2025-09-21 11:33:08.675995,amazon,USER0924,international,retail,52.99,0
TXN00006448,2025-09-21 11:52:07.675995,bestbuy,USER0101,online,retail,2.22,0
TXN00002735,2025-09-21 12:16:45.675995,costco,USER0720,jacksonville,grocery,17.51,0
TXN00003146,2025-09-21 12:24:42.675995,walgreens,USER0166,los angeles,healthcare,14.17,0
TXN00004749,2025-09-21 12:40:18.675995,walmart,USER0193,san jose,retail,37.24,0
TXN00008453,2025-09-21 12:46:02.675995,booking.com,USER0646,san diego,travel,15.65,0
TXN00005746,2025-09-21 13:14:24.675995,costco,USER0542,houston,grocery,20.89,0
TXN00009288,2025-09-21 13:16:52.675995,safeway,USER0556,san antonio,grocery,33.92,0
TXN00005127,2025-09-21 13:24:20.675995,starbucks,USER0400,jacksonville,restaurant,32.55,0
TXN00007488,2025-09-21 13:24:42.675995,marriott,USER0640,dallas,travel,44.73,0
TXN00000680,2025-09-21 13:46:51.675995,lyft,USER0866,philadelphia,transportation,78.73,0
TXN00006197,2025-09-21 14:38:19.675995,mcdonalds,USER0852,international,restaurant,18.69,0
TXN00006270,2025-09-21 14:41:14.675995,netflix,USER0639,los angeles,entertainment,21.44,0
TXN00003539,2025-09-21 14:45:45.675995,lyft,USER0018,los angeles,transportation,27.32,0
TXN00009491,2025-09-21 15:18:46.675995,target,USER0729,philadelphia,retail,31.37,0
TXN00006852,2025-09-21 15:22:46.675995,apple store,USER0459,san jose,retail,34.42,0
TXN00005967,2025-09-21 15:27:11.675995,lyft,USER0876,san diego,transportation,143.83,0
TXN00009027,2025-09-21 15:28:45.675995,shell,USER0436,new york,gas,119.82,0
TXN00008868,2025-09-21 15:38:21.675995,bestbuy,USER0633,dallas,retail,34.93,0
TXN00008237,2025-09-21 16:07:30.675995,spotify,USER0721,dallas,entertainment,10.13,0
TXN00007975,2025-09-21 16:08:49.675995,trader joes,USER0359,chicago,grocery,48.67,0
TXN00007583,2025-09-21 16:18:35.675995,apple store,USER0672,san jose,retail,170.24,0
TXN00009377,2025-09-21 16:28:03.675995,home depot,USER0804,houston,retail,143.48,0
TXN00004146,2025-09-21 16:32:25.675995,spotify,USER0949,los angeles,entertainment,52.78,0
TXN00004345,2025-09-21 16:33:52.675995,expedia,USER0290,chicago,travel,34.22,0
TXN00008223,2025-09-21 16:37:15.675995,exxon,USER0202,san jose,gas,56.79,0
TXN00003699,2025-09-21 16:52:54.675995,mcdonalds,USER0938,austin,restaurant,25.35,0
TXN00000848,2025-09-21 16:59:43.675995,booking.com,USER0714,jacksonville,travel,15.41,0
TXN00007262,2025-09-21 17:09:56.675995,exxon,USER0037,phoenix,gas,52.66,0
TXN00001944,2025-09-21 17:20:53.675995,walgreens,USER0780,jacksonville,healthcare,69.82,0
TXN00001062,2025-09-21 18:02:12.675995,safeway,USER0831,dallas,grocery,131.44,0
TXN00006566,2025-09-21 18:35:32.675995,spotify,USER0452,austin,entertainment,194.44,0
TXN00007440,2025-09-21 18:43:48.675995,uber,USER0452,new york,transportation,275.31,0
TXN00009476,2025-09-21 19:25:50.675995,exxon,USER0031,dallas,gas,45.88,0
TXN00007486,2025-09-21 19:53:12.675995,whole foods,USER0642,san diego,grocery,144.69,0
TXN00005755,2025-09-21 19:56:11.675995,lyft,USER0641,houston,transportation,9.48,0
TXN00001240,2025-09-21 19:57:40.675995,delta airlines,USER0387,houston,travel,21.01,0
TXN00005685,2025-09-21 19:59:01.675995,home depot,USER0242,philadelphia,retail,5.51,0
TXN00007404,2025-09-21 20:17:04.675995,costco,USER0035,dallas,grocery,13.11,0
TXN00006716,2025-09-21 20:19:40.675995,shell,USER0105,san diego,gas,116.52,0
TXN00002358,2025-09-21 20:22:12.675995,booking.com,USER0332,chicago,travel,3.93,0
TXN00000452,2025-09-21 20:27:03.675995,shell,USER0742,san jose,gas,10.15,0
TXN00004958,2025-09-21 20:58:10.675995,cvs,USER0748,los angeles,healthcare,31.13,0
TXN00006449,2025-09-21 21:11:51.675995,booking.com,USER0689,san diego,travel,49.56,1
TXN00006295,2025-09-21 21:17:51.675995,target,USER0468,online,retail,74.77,0
TXN00008388,2025-09-21 21:25:28.675995,starbucks,USER0294,phoenix,restaurant,16.33,0
TXN00008759,2025-09-21 21:34:36.675995,starbucks,USER0737,phoenix,restaurant,191.34,0
TXN00008076,2025-09-21 21:41:38.675995,walgreens,USER0976,international,healthcare,29.99,0
TXN00009879,2025-09-21 21:47:18.675995,expedia,USER0140,online,travel,258.59,0
TXN00008055,2025-09-21 22:01:43.675995,shell,USER0988,dallas,gas,57.96,0
TXN00002632,2025-09-21 22:05:10.675995,airbnb,USER0428,dallas,travel,41.96,1
TXN00009457,2025-09-21 22:25:13.675995,booking.com,USER0571,jacksonville,travel,35.26,0
TXN00008901,2025-09-21 22:50:02.675995,apple store,USER0139,dallas,retail,42.82,0
TXN00009115,2025-09-21 22:51:42.675995,apple store,USER0927,online,retail,98.8,0
TXN00004981,2025-09-21 22:56:51.675995,home depot,USER0933,dallas,retail,96.01,0
TXN00003887,2025-09-21 23:09:28.675995,exxon,USER0654,new york,gas,27.26,0
TXN00002231,2025-09-21 23:12:00.675995,uber,USER0913,san jose,transportation,85.52,0
TXN00008004,2025-09-21 23:14:50.675995,apple store,USER0993,international,retail,153.46,0
TXN00002357,2025-09-21 23:26:49.675995,walgreens,USER0662,san jose,healthcare,39.33,0
TXN00008374,2025-09-21 23:26:59.675995,mcdonalds,USER0392,san jose,restaurant,26.55,0
TXN00006199,2025-09-21 23:33:41.675995,cvs,USER0298,jacksonville,healthcare,21.54,0
TXN00003203,2025-09-21 23:49:43.675995,exxon,USER0487,chicago,gas,153.64,0
TXN00008685,2025-09-21 23:51:53.675995,uber,USER0956,online,transportation,49.04,0
TXN00005864,2025-09-21 23:57:15.675995,whole foods,USER0422,phoenix,grocery,16.78,0
TXN00003403,2025-09-22 00:01:46.675995,shell,USER0533,philadelphia,gas,29.41,0
TXN00008628,2025-09-22 00:10:50.675995,booking.com,USER0567,houston,travel,71.97,0
TXN00003943,2025-09-22 00:11:07.675995,netflix,USER0364,new york,entertainment,1.88,0
TXN00003722,2025-09-22 00:21:59.675995,trader joes,USER0420,austin,grocery,4.64,0
TXN00001173,2025-09-22 00:46:17.675995,airbnb,USER0730,san jose,travel,30.72,0
TXN00009256,2025-09-22 00:47:35.675995,exxon,USER0923,jacksonville,gas,12.15,0
TXN00006438,2025-09-22 01:11:35.675995,bestbuy,USER0646,phoenix,retail,60.73,0
TXN00009432,2025-09-22 01:51:05.675995,costco,USER0860,online,grocery,23.61,0
TXN00009021,2025-09-22 02:09:17.675995,exxon,USER0197,dallas,gas,228.08,0
TXN00009280,2025-09-22 02:31:45.675995,airbnb,USER0840,san antonio,travel,130.62,0
TXN00006849,2025-09-22 02:32:17.675995,booking.com,USER0796,dallas,travel,10.05,0
TXN00003246,2025-09-22 02:43:45.675995,expedia,USER0044,chicago,travel,56.24,0
TXN00003518,2025-09-22 02:47:53.675995,mcdonalds,USER0274,jacksonville,restaurant,153.76,0
TXN00008817,2025-09-22 02:54:17.675995,amazon,USER0067,international,retail,131.47,1
TXN00002902,2025-09-22 03:14:18.675995,expedia,USER0846,austin,travel,16.71,0
TXN00007789,2025-09-22 03:19:52.675995,booking.com,USER0661,dallas,travel,128.17,0
TXN00005314,2025-09-22 03:30:52.675995,starbucks,USER0706,dallas,restaurant,15.06,0
TXN00008409,2025-09-22 03:31:53.675995,booking.com,USER0606,dallas,travel,31.53,0
TXN00001541,2025-09-22 03:50:01.675995,shell,USER0482,online,gas,607.16,1
TXN00002635,2025-09-22 04:05:10.675995,expedia,USER0305,jacksonville,travel,119.8,0
TXN00001923,2025-09-22 04:08:49.675995,target,USER0886,houston,retail,44.13,0
TXN00008462,2025-09-22 04:23:42.675995,booking.com,USER0959,chicago,travel,57.4,0
TXN00005437,2025-09-22 04:38:05.675995,airbnb,USER0923,philadelphia,travel,137.11,1
TXN00002421,2025-09-22 04:51:51.675995,walgreens,USER0119,san jose,healthcare,134.76,0
TXN00009871,2025-09-22 04:53:54.675995,mcdonalds,USER0420,san jose,restaurant,7.59,0
TXN00005410,2025-09-22 04:59:34.675995,trader joes,USER0701,dallas,grocery,17.6,0
TXN00003948,2025-09-22 05:00:36.675995,lyft,USER0042,chicago,transportation,23.67,0
TXN00002451,2025-09-22 05:11:11.675995,whole foods,USER0331,austin,grocery,12.2,0
TXN00008024,2025-09-22 05:40:38.675995,uber,USER0028,san diego,transportation,0.77,0
TXN00008775,2025-09-22 05:48:35.675995,walgreens,USER0799,san diego,healthcare,6.34,0
TXN00002156,2025-09-22 06:07:27.675995,home depot,USER0383,online,retail,21.11,0
TXN00009254,2025-09-22 06:24:02.675995,lyft,USER0462,san jose,transportation,43.07,0
TXN00009977,2025-09-22 07:11:02.675995,booking.com,USER0474,online,travel,11.23,0
TXN00002506,2025-09-22 07:20:57.675995,bestbuy,USER0773,san diego,retail,1140.15,0
TXN00000266,2025-09-22 07:50:52.675995,walmart,USER0553,international,retail,234.84,0
TXN00004423,2025-09-22 07:56:38.675995,spotify,USER0897,dallas,entertainment,103.03,0
TXN00002591,2025-09-22 08:04:32.675995,booking.com,USER0293,jacksonville,travel,19.13,0
TXN00003995,2025-09-22 08:58:44.675995,spotify,USER0500,austin,entertainment,34.27,0
